Fu_r1	Fu_r2	Fu_r3	Mb_r1	Mb_r2	Mb_r3	Mb_r4	Fd_r1	Fd_r2	Fd_r3	Fc_r1	Fc_r2	Fc_r3	baseMean_FuMb	baseMean_Fu	baseMean_Mb	FC_MbByFu	log2FC_MbByFu	pval_FuMb	padj_FuMb	baseMean_Fd	baseMean_Fc	crl_wFd	crl_wFc	mbStatus
chr10:127383398-127383810	11.5164918498019	12.1538800898192	12.7048599458524	3.20044166233181	1.54131705304057	0.610437652216412	1.38254822501233	4.00160346089696	4.71637098086705	4.42951006011912	10.1166330628908	8.83800732033599	8.79668105177008	6.71428571428571	12.6666666666667	2.25	0.177631578947368	-2.49304001128012	6.12605163129194e-05	0.00458848432156435	4.38249483396105	9.25044047833229	0.79528049593974	0.3279577140801	mbClosed
chr4:47857414-47857741	6.05254524608339	5.13175119188732	6.79764028437965	0	0.215773912963885	0	0.475070782906655	1.44050731838318	1.45824269272038	2.41336724657453	4.1445151040559	2.44977670799772	4.37087102611102	3.14285714285714	6.66666666666667	0.5	0.075	-3.73696559416621	0.000167945756677998	0.00888086587492547	1.77070575255936	3.65505427938821	0.793939607693076	0.488369576315425	mbClosed
chr1:26358149-26358468	14.668522898182	15.7392578624561	10.1150042253662	1.77149390713933	3.98133307744649	3.62665027736847	1.78561087368364	4.53057819678152	6.39032575617912	4.9477811262061	12.0239229818384	13.0126497749699	7.68083202259725	7.71428571428571	14	3	0.214285714285714	-2.22239242133645	0.000117684075785665	0.00705520570513419	5.28956169305558	10.9058015931352	0.791858027904038	0.281290764260437	mbClosed
chr7:29636282-29636852	7.10546449750208	12.3412674137194	6.54143041288011	0.991415011188502	0.990288695286884	0.617720066313028	0.363387476047898	2.36649850606155	2.34239826220137	3.54780862662552	9.21897379079445	6.10070589519193	10.2986594571996	4.57142857142857	9.33333333333333	1	0.107142857142857	-3.22239242133645	4.02012265597498e-05	0.00346501567900357	2.75223513162948	8.53944638106198	0.789731784204462	0.0952664342725627	mbClosed
chr3:9252848-9253242	8.98206911246012	11.6188056884016	10.0094613160773	1.43428059994276	0.179081394769519	0.893655933498544	2.23427959575135	2.71715443649803	2.39027813966025	5.8837311568217	11.0980198770948	5.68369110362115	8.55077397439522	5.57142857142857	10.6666666666667	1.75	0.1640625	-2.60768257722124	0.000123036180330708	0.00723254228665019	3.66372124432666	8.44416165170373	0.785377056711028	0.249252898874349	mbClosed
chr4:3130790-3131106	6.22175673401774	12.4900328122953	12.2532392957917	0	0.446570060374624	0.79588706554798	1.31095481865381	1.76167911692949	1.77308005889395	5.93127005655363	6.02857682752912	6.56809379464464	10.4998715709753	5.28571428571429	11	1	0.0909090909090909	-3.4594316186373	4.40946111145685e-06	0.000757061915035529	3.15534307745902	7.69884739771636	0.784465692254098	0.330115260228364	mbClosed
chr16:12111386-12111785	8.90236189932068	14.5686172032184	7.54780432255397	0.472102386280239	1.06102360209309	0	2.20628110457652	3.32705005387338	3.22677311629781	3.9557448101748	7.30596463086942	6.84447183454592	8.82742239188534	5.42857142857143	10.6666666666667	1.5	0.140625	-2.83007499855769	5.27229714042896e-05	0.0041916889512308	3.503189326782	7.65928628576689	0.781470255260146	0.328077859734521	mbClosed
chr20:3310666-3311047	9.25414189708563	8.66789143050498	7.90439350314707	0.988812872051524	0.555575350702287	1.45223277682141	0.951388470755323	1.62972213078355	2.03378926730785	5.17828798969732	6.54372816347557	3.87062966265424	10.5842436461873	4.57142857142857	9	1.25	0.138888888888889	-2.84799690655495	0.000168491064842318	0.00888086587492547	2.94726646259624	6.9995338241057	0.780997875794033	0.258124667857329	mbClosed
chr17:63549344-63549768	12.9835149958936	19.9153581207728	12.3452884379509	2.22133080337046	2.66256866185625	2.72854112849185	3.05322614014301	5.90827288743804	4.8359317222503	6.97969713705665	12.2728144064546	14.3417513129339	12.0390399725261	8.42857142857143	15.3333333333333	3.25	0.21195652173913	-2.23815973719476	6.09030136128827e-05	0.00458045736145134	5.907967248915	12.8845352306382	0.780030296641517	0.202659153326492	mbClosed
chr10:75575886-75576260	19.941118499168	34.0282854006482	18.9805079287754	4.02928025937573	8.30094935755183	7.53156016681126	2.63067270427723	10.3907182303963	11.3473895952517	9.23161368216762	24.5453063066509	28.6724807541617	12.9661104303036	14.1428571428571	24.6666666666667	6.25	0.253378378378378	-1.98063467513307	6.6112849533827e-05	0.00482770802801716	10.3232405026052	22.0612991637054	0.778828569994288	0.14146791871283	mbClosed
chr1:84832463-84832828	10.7371043517248	18.7209657782203	11.3940826896637	2.06431618768017	1.73978801603483	0.551233562111039	4.25611358932812	5.10348601502902	5.65029091574553	4.99988532813446	13.4509814573815	14.814437366378	12.3068673823259	7.57142857142857	14	2.75	0.196428571428571	-2.34792330342031	6.2201204813295e-05	0.00461831514041389	5.25122075296967	13.5240954020285	0.777669266402696	0.0423026309308023	mbClosed
chr19:11760806-11761087	7.83631367723686	4.39526271478258	6.37937198080629	0	0	0.179003781290506	0.552840377261481	1.02865085037246	1.61211064944337	2.98396541897416	3.73098193782834	1.16623954248419	3.81479045962181	3.14285714285714	6.66666666666667	0.5	0.075	-3.73696559416621	0.000167945756677998	0.00888086587492547	1.87490897293	2.90400397997811	0.777041788173514	0.610161516760306	mbClosed
chr6:20379961-20380637	11.1876267142694	13.5040969825806	6.68248651930259	0.557304296230223	0.521879212567977	0.595267012338844	2.1448461973833	2.8664371521364	3.17426645316278	4.88854132814362	9.22972454846522	5.68273411517344	7.8531583820786	5.57142857142857	11	1.5	0.136363636363636	-2.87446911791614	3.522233890894e-05	0.00315476390894822	3.64308164448094	7.58853901523908	0.774412458475691	0.359101156290623	mbClosed
chr11:94643933-94644534	8.96347063324778	11.749370629045	10.2604927313254	0.626851421383745	1.87841782467063	0.58585763360803	2.5848277206402	2.74319571695432	2.75713415608234	5.82686640637697	9.80713305483179	7.60362739609472	10.4469220074407	5.57142857142857	10.6666666666667	1.75	0.1640625	-2.60768257722124	0.000123036180330708	0.00723254228665019	3.77573209313788	9.28589415278906	0.772815092358369	0.154852992210573	mbClosed
chr20:31979727-31980211	18.7129189175369	18.5282512950595	20.7408672499933	1.16757552970547	2.62406043740791	1.35103473771533	1.06989081274433	5.30855627097633	5.49258860515821	8.15259390113504	13.8156696867836	15.9869326631284	13.6051101309357	9.71428571428571	19.6666666666667	2.25	0.114406779661017	-3.12775554719837	3.87729776076252e-08	2.97370164368997e-05	6.31791292575653	14.4692374936159	0.766435621487664	0.298416986012484	mbClosed
chr1:15870045-15870485	6.88126294782361	14.3094683280257	11.896368858389	0.856222055117342	1.28287399162165	0.228636647921056	0.706127936411256	1.80048533523947	3.76599460864883	5.26861380860852	8.65922853408728	12.1237374054736	9.62904306166228	5.57142857142857	11.3333333333333	1.25	0.110294117647059	-3.18057224564182	8.75844606241245e-06	0.00120363790785391	3.61169791749894	10.1373363337411	0.765782024710849	0.118611272686837	mbClosed
chr1:145584929-145585306	14.4978484236072	20.3684513514137	11.7921929601705	3.99721702123746	6.17617054321827	1.60106299870448	2.88444833441203	6.47446730343479	8.66416636487803	5.49489153920004	14.1080696320237	15.0672786868073	9.47794977147417	9.14285714285714	16	4	0.25	-2	0.000178641158097862	0.00914856099972887	6.87784173583762	12.8844326967684	0.760179855346865	0.259630608602634	mbClosed
chr1:58862886-58863499	12.0166853932319	11.3003672705975	7.83715734307602	2.15103093781518	0.80572020680968	0.410277834768616	2.95659875495741	3.47538679850024	5.4063217872936	3.620789053155	6.36143331439895	5.01935378222149	5.49592976494571	5.85714285714286	11	2	0.181818181818182	-2.4594316186373	0.000181355520165455	0.00914856099972887	4.16749921298295	5.62557228718871	0.759166754113006	0.59715863475681	mbClosed
chr19:13602839-13603381	12.4542274402712	16.8922857609972	13.0972508586015	2.08526404567323	1.95271410163811	2.50572267278796	3.05728208630704	3.9899056695942	6.7303819335326	6.73416289582686	10.5208586612428	13.5371529837574	14.5037113292632	8	14.6666666666667	3	0.204545454545455	-2.28950661719498	6.1764751221171e-05	0.00460109128173211	5.81815016631789	12.8539076580878	0.758444271458467	0.155379343592473	mbClosed
chr17:74368292-74368786	10.0028383702699	11.6310829119317	5.22540299253736	1.90656732920866	0.571320401127049	0.712753922668879	1.25787972478118	3.09898613889013	3.95762343751056	3.3947136952702	7.29856992982603	7.07613088125363	6.40652394327464	5	9.66666666666667	1.5	0.155172413793103	-2.68805599368526	0.000177260362822719	0.00914856099972887	3.48377442389029	6.9270749181181	0.75708884605425	0.335460214107988	mbClosed
chr18:33913237-33913703	12.488374203285	16.3631062553885	14.3100539033829	3.63802504105652	2.57400682868292	2.91438130611818	2.77804266828462	4.70953999647953	5.03962103124218	8.57334472371508	11.9349046679171	15.1979587684078	17.5263620544243	8.28571428571429	15	3.25	0.216666666666667	-2.20645087746743	8.32516529455669e-05	0.005624678741876	6.1075019171456	14.8864084969164	0.75680834747697	0.00966736196456118	mbClosed
chr22:24133584-24133930	14.2815091182466	15.2482422525001	16.9934669574264	1.63325594328742	3.87457607296133	1.74451083962887	1.94559335080558	4.02233093171761	5.37484654920897	7.98294454827905	15.0395182321871	12.0498311366916	14.9005736353601	8.28571428571429	16	2.5	0.15625	-2.67807190511264	3.97744177122484e-06	0.000699772966346495	5.79337400973521	13.996641001413	0.756046369649244	0.1483969628583	mbClosed
chr18:19612332-19612877	13.0590678223442	10.4687724314501	10.3938112735353	2.07378552799063	1.81250086889664	1.8458738547755	1.71025481846396	3.49650412734826	4.50596992050598	6.06358520701851	8.68002219906046	8.18448127444693	7.68024480302365	6.42857142857143	12	2.25	0.1875	-2.41503749927884	0.000125158288717408	0.00726672655358762	4.68868641829092	8.18158275884368	0.749878316072726	0.391632537554494	mbClosed
chr1:228804866-228805303	9.32798420735815	13.5168212629519	10.6653756731741	2.5863000291874	0.80730056680996	1.15103117946527	2.96239790256438	1.91083730303107	6.08332467939719	5.86912137596587	9.30381994754882	12.8318967611139	8.64386540453044	6.28571428571429	11.6666666666667	2.25	0.192857142857143	-2.3743955147815	0.000178874225424809	0.00914856099972887	4.62109445279804	10.2598607043977	0.748202358994898	0.14939532342679	mbClosed
chr1:208093148-208093549	8.56378526222438	12.8890137915741	12.1593057166331	1.40924328273677	1.40764228507113	0.878055954609542	2.06614325533468	2.05568656594707	3.09176542980266	8.24103226390297	18.9071441288896	9.89768660203613	15.1481745848823	6.14285714285714	11.6666666666667	2	0.171428571428571	-2.54432051622381	8.63190369458691e-05	0.00573435091860159	4.4628280865509	14.651001771936	0.745224680701631	-0.308724321234761	mbClosed
chr13:111904649-111905082	7.84008403601151	13.4556649542774	8.94231782325678	0.435031991052691	1.7924682792866	0.116166426195456	2.15263019875949	3.18942474340529	3.88193971323664	4.78423582050442	7.7657510885858	9.67078029647851	8.60582829629629	5.42857142857143	10.3333333333333	1.75	0.169354838709677	-2.56187888760812	0.000181150369298028	0.00914856099972887	3.95186675904878	8.68078656045353	0.743471833897229	0.19252972111221	mbClosed
chr9:91353596-91354033	10.7976666065882	15.9437050806183	13.1266162131373	0.862100009729132	0.80730056680996	0.345309353839581	1.18495916102575	3.87067043434498	2.91890466679596	6.54632768857731	15.5648811701131	11.9153327067486	9.46152834820225	6.57142857142857	13.6666666666667	1.25	0.0914634146341463	-3.45066140900957	4.81521227878938e-07	0.000167790205422851	4.44530092990609	12.3139140750213	0.742660327792798	0.108946517447946	mbClosed
chr13:27072038-27072664	12.1858969591765	16.6414329513584	10.5379887826073	5.41635677039086	1.690688567233	0.241054612824117	2.64703976162686	5.01076265907678	6.34143390786801	5.98811929032251	11.7233889324414	12.6513392328324	12.0682721462614	7.57142857142857	13.6666666666667	3	0.219512195121951	-2.18762700317577	0.000162399553137201	0.00875801985910142	5.78010528575577	12.1476667705117	0.739365129460397	0.142406240264525	mbClosed
chr17:40961254-40961695	16.5251363739982	16.0730636514557	18.6983587809302	4.69854279678905	4.95986429867326	5.93107313427864	2.70068583389339	5.3163806736433	10.434371267605	8.61198609715138	16.0035415723806	20.2292167554357	17.2466754944288	10.2857142857143	17.6666666666667	4.75	0.268867924528302	-1.89503044039846	0.000194420722277779	0.00956282662444707	8.12091267946655	17.8264779407484	0.739026115138073	-0.01237248573536	mbClosed
chr10:111723242-111723507	7.86430051179842	12.5127973439259	8.11744993180332	2.13247757123565	0.798770598556874	0.18981155676465	0.977032364845763	2.38350837852201	3.05900797314438	5.7698829666335	9.55289337583493	8.5191720373835	8.47548414065841	5.14285714285714	10	1.5	0.15	-2.73696559416621	0.000118293145373502	0.00705520570513419	3.7374664394333	8.84918318462561	0.736768654184318	0.135390213573458	mbClosed
chr2:100625362-100625871	7.49348869984721	14.400520570561	9.86108030353318	0.370076330306121	1.94069346473216	0.395285363792788	1.11907636287835	3.99619216338395	3.8409940631242	4.16679234455851	7.35979049995736	8.47719436922287	8.52430256600869	5.57142857142857	11	1.5	0.136363636363636	-2.87446911791614	3.522233890894e-05	0.00315476390894822	4.00132619035555	8.12042914506297	0.736702506278363	0.303112721572318	mbClosed
chr3:55398355-55398957	7.83817326757317	11.2169510670142	6.67015265714072	0.625810139952875	0.586030477900254	0.167109842334327	1.46230259256816	3.2899233700389	3.40603828942546	3.35922079265207	9.42979155844775	3.75013387027679	10.0903953630196	4.57142857142857	9	1.25	0.138888888888889	-2.84799690655495	0.000168491064842318	0.00888086587492547	3.35172748403881	7.75677359724804	0.728809356898218	0.160416310032511	mbClosed
chr7:75483582-75483964	8.06330986157342	12.2649390842253	12.2009664114583	1.47933653501949	1.47765590657991	1.44843112033758	2.7111369286296	2.15793275639993	5.43004533575944	6.84327024711767	7.76497811553138	11.1525472478921	9.62114691835807	6.28571428571429	11.6666666666667	2.25	0.192857142857143	-2.3743955147815	0.000178874225424809	0.00914856099972887	4.81041611309235	9.51289076059383	0.728097403919397	0.228719565246672	mbClosed
chr11:78091660-78092116	8.5081613724135	7.59553194832922	7.54780432255397	0	0.464197825915727	0.22061430939751	1.02202727638471	2.04251359154122	2.22214120856157	4.75925547474155	7.99089881501343	2.55526948489714	7.27622679041274	4.14285714285714	8.33333333333333	1	0.12	-3.05889368905357	0.000153531018558353	0.00835716378579362	3.00797009161478	5.9407983634411	0.726185896597984	0.326254768621668	mbClosed
chr2:54656179-54656600	5.91534876184362	10.4910059568041	8.00497536821935	0.447431952792911	0.670385458804661	0.119477583236656	0.491997295361762	2.26317666200095	2.94488821223484	4.10050298946638	8.23005635674543	4.62725314382057	8.97237335339621	4.28571428571429	8.66666666666667	1	0.115384615384615	-3.11547721741994	9.81403992490995e-05	0.00631475015111479	3.10285595456739	7.27656095132073	0.725714440708601	0.181318136784252	mbClosed
chr2:129315313-129315814	8.86892173486249	13.5854355026237	10.877274891984	1.87992866393029	2.39418599234778	0.803194611459199	1.6537394119545	3.8890560944591	5.75831223781111	4.03642897640029	11.5604859503428	14.6813237769989	8.0490954674598	6	11.3333333333333	2	0.176470588235294	-2.50250034052918	0.000125120646376813	0.00726672655358762	4.56126576955684	11.4303017316005	0.725578667547482	-0.0103894712429087	mbClosed
chr5:167709200-167709592	8.99445934385108	13.1849350265848	9.51177381464709	0	1.97994582890586	1.66811431901587	2.50987650867266	2.97680904157767	4.10549258100391	5.78792572113746	8.87152848034144	7.29180695801803	16.5377098071579	5.71428571428571	11	1.75	0.159090909090909	-2.65207669657969	8.35702691717743e-05	0.005624678741876	4.29007578123968	10.9003484151724	0.725397212838954	0.0107731443056816	mbClosed
chr3:72060594-72061057	9.82329833547175	15.1933529715336	13.7833014140807	0.813688346115833	1.52393238745552	0.325918331809713	3.01972638033323	3.3758443154452	4.11961434574138	7.88318853032	10.9628918516124	9.08348631415785	12.1274476094734	6.85714285714286	13.3333333333333	2	0.15	-2.73696559416621	1.35369118321163e-05	0.00166553429814534	5.12621573050219	10.7246085917479	0.724157435543924	0.230181594845775	mbClosed
chr11:121390903-121391303	10.5512698533295	10.034934185688	9.32153833835415	0	1.94034691232774	1.25750156356581	1.4240246717627	2.8637449183471	3.45712886376684	5.79547518946937	9.90871453061666	7.28251803195686	7.78444324623541	5.42857142857143	10.6666666666667	1.5	0.140625	-2.83007499855769	5.27229714042896e-05	0.0041916889512308	4.03878299052777	8.32522526960297	0.723041855578788	0.255429970588766	mbClosed
chr7:132467477-132468138	13.6425586286367	15.1712887369576	13.2343497879577	3.41970684645958	1.92139977565118	1.0653568465913	5.71881727623034	5.10175547827188	6.61884445199245	8.05885757186329	13.5397982947278	11.6233835457103	14.132120870624	8.28571428571429	14.6666666666667	3.5	0.238636363636364	-2.06711419585854	0.000200815537351741	0.00980581579853158	6.59315250070921	13.0984342370207	0.723001268593205	0.140438725042924	mbClosed
chr2:9281267-9281543	9.9253551145282	11.9168187460305	8.833118826757	0.682495841035563	0.511290358979641	1.64021943073801	2.62665947360709	3.72368294949644	4.92394665753898	3.7528516490551	7.13390386963518	7.32209693430445	7.58285039428966	5.42857142857143	10.3333333333333	1.75	0.169354838709677	-2.56187888760812	0.000181150369298028	0.00914856099972887	4.13349375203017	7.3462837327431	0.722311407530465	0.348005778709542	mbClosed
chr8:26015065-26015445	9.24400235597358	10.6690727832345	7.92519453868167	0.991415011188502	1.11407478219775	0.661842928192531	1.90778424925146	2.73274232247584	4.42336814692491	4.15353205068354	8.41147243685625	9.48643796268064	7.92549010401879	5	9.66666666666667	1.5	0.155172413793103	-2.68805599368526	0.000177260362822719	0.00914856099972887	3.7698808400281	8.6078001678519	0.722055407343498	0.12965712230385	mbClosed
chr3:45712448-45712905	9.52205605367277	12.6021435877729	12.2383435514497	2.88529970433415	1.5439402524987	0.550328911844992	1.5863413888743	2.64711487574979	5.60841096891173	6.36776453612725	11.3586167838791	13.1069389087189	10.722912101569	6.28571428571429	12	2	0.166666666666667	-2.58496250072116	5.95553461539081e-05	0.00453772057747692	4.87443012692959	11.7294892647223	0.712556987307041	0.0270510735277691	mbClosed
chr9:95413061-95413509	9.39151958440213	19.2679845956682	18.8863585838906	1.68186475112335	1.73245260029262	1.45960002913888	2.6584876177388	3.89511366564234	5.32193482722728	9.68848435929531	15.0970909755075	13.4108870008134	19.369955384368	8.28571428571429	16.3333333333333	2.25	0.137755102040816	-2.85982234195174	1.2360863577699e-06	0.000314129410543093	6.30184428405498	15.9593111202296	0.712295080422132	0.0265577902795527	mbClosed
chr17:70372666-70373000	7.0244999581433	11.2542069252504	13.0956664817965	1.12795719835818	1.90126534686442	0.1505989896486	2.01549490831955	3.46168729287019	3.56920180029614	7.08836308050783	9.07230188818292	8.44902915384217	9.32268652243762	6	11.3333333333333	2	0.176470588235294	-2.50250034052918	0.000125120646376813	0.00726672655358762	4.70641739122472	8.9480058548209	0.710026708083065	0.255570801269189	mbClosed
chr4:68431060-68431483	4.24511099336636	6.50604144015445	7.62810011321944	0	0.834019734505798	0	0.612088833768622	1.24012727070995	2.39549974256283	3.26489221478079	4.9267763852376	6.62829655390872	5.55105048756856	3.14285714285714	6.66666666666667	0.5	0.075	-3.73696559416621	0.000167945756677998	0.00888086587492547	2.30017307601786	5.70204114223829	0.708080041726834	0.156425760718115	mbClosed
chr17:29956958-29957552	14.232530387514	13.0630540844964	11.9506901773771	0.31711927967309	1.42541554624627	0.762122159736853	3.48705153783336	2.63133992937901	3.29135686553908	10.2964241492113	10.740628979641	7.60128144749706	13.4058966320332	7	13.6666666666667	2	0.146341463414634	-2.77258950389693	9.35865179260221e-06	0.00125383418436013	5.40637364804313	10.5826023530571	0.708025115882018	0.264348369737967	mbClosed
